PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Get back to Skype quickly.",,"Vuelve a Skype rápidamente.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get back to Skype quickly. Press {CTRL_KEY} + D to add Skype as a bookmark.",,"Vuelve a Skype rápidamente. Pulsa {CTRL_KEY} + D para agregar Skype como favorito.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get in touch with your friends and family directly from your browser",,"Contacta con tus amigos y familiares directamente desde el navegador.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get Skype on the device that’s most convenient for you.",,"Obtén Skype en el dispositivo que te resulte más práctico.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get started",,"Introducción",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Got a question?",,"¿Tienes preguntas?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {ELEM_START}{NAME}{ELEM_END}",,"Hola, {ELEM_START}{NAME}{ELEM_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"As a guest, you can",,"Como invitado, puedes",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Group chat",,"Mantener chats grupales",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Send emoticons and Mojis",,"Enviar emoticonos y Mojis",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share photos and files",,"Compartir fotos y archivos",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share your screen",,"Compartir la pantalla",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make video calls",,"Hacer videollamadas",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make voice calls",,"Hacer llamadas",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Guest",,"Invitado",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Have your queries about Skype for Web answered.",,"Encuentra las respuestas a tus dudas sobre Skype para Web.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Incoming call",,"Llamada entrante",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"install plugin",,"instalar complemento",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Join me on Skype to chat, call, and share. You don't need to sign-up or download the app.",,"Únete a mí en Skype para que podamos chatear, llamar y compartir. No hace falta registrarse ni descargar la aplicación.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi,",,"¡Hola!",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Just select this link, or copy and paste it into your browser:",,"Solo tienes que seleccionar este vínculo, o copiarlo y pegarlo en tu navegador:",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Let's chat on Skype",,"Vamos a chatear en Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite anyone to chat with this link.",,"Invita a otra persona a chatear con este vínculo.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite via email",,"Invitar por correo",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up",,"Suscribirse",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Joining disabled by chat creator.",,"Unión deshabilitada por el creador del chat.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up and use Skype every day. Get the free app on your mobile, tablet, desktop and more to keep your conversations going, wherever you are.",,"Regístrate y utiliza Skype todos los días. Descarga la aplicación gratuita en tu móvil, tableta, ordenador y otros dispositivos para seguir conversando dondequiera que estés.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Language",,"Idioma",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Learn all about Skype’s free and low-cost features.",,"Obtén información acerca de las características gratuitas y de bajo coste.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Leave conversation",,"Abandonar conversación",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Link copied",,"Vínculo copiado",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"This link is valid for 24 hours.",,"Este vínculo tendrá validez durante las próximas 24 horas.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please copy the link manually",,"Copia el vínculo manualmente",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Loading...",,"Cargando...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make Skype calls",,"Realizar llamadas con Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"... but we can take you to {LINK_START}Skype for Web{LINK_END}",,"... pero podemos dirigirte a {LINK_START}Skype para Web{LINK_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Need to use Skype?",,"¿Necesitas usar Skype?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn’t available on this device yet.",,"Lo sentimos, Skype para Web aún no está disponible en este dispositivo.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Skype for Web is not a replacement for your telephone and can’t be used for emergency calling.",,"Skype para Web no sustituye al servicio telefónico y no puede usarse para llamadas de emergencia.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, we couldn’t find the page you were looking for...",,"No hemos encontrado la página que estábamos buscando...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy and cookie policy",,"Política de Privacidad y de cookies",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy",,"Privacidad",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Read more about cookies",,"Leer más información sobre cookies",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"sign in again",,"Iniciar sesión de nuevo",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Redirecting...",,"Redirigiendo...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call",,"Rechazar llamada",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call using Alt + Page Down",,"Rechazar llamada con Alt + Av Pág",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Search by email or Skype Name.",,"Buscar por dirección de correo electrónico o nombre de Skype.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"See our FAQ’s",,"Consultar nuestras preguntas frecuentes",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Send instant messages",,"Enviar mensajes instantáneos",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Yay! Now check out your emoticons...",,"Mira nuestros emoticonos...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite Facebook friends",,"Invitar a amigos de Facebook",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sending one of our engineers to fix it. Give it a couple of minutes and try again.",,"Uno de nuestros ingenieros está trabajando para arreglarlo. Espera unos minutos y vuelve a intentarlo.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than an hour",,"Por razones de seguridad, tu sesión expirará en menos de 1 hora",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than 30 minutes",,"Por razones de seguridad, tu sesión expirará en menos de 30 minutos",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign in",,"Iniciar sesión",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"To enjoy the full Skype experience with even more people and create your own conversations, simply sign in or create a new account.",,"Para disfrutar de una experiencia de Skype completa con más gente y para crear tus propias conversaciones, inicia sesión o crea una cuenta nueva.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web is invitation only at this time.",,"Lo sentimos, por ahora solo se puede usar Skype para Web con una invitación.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, something went wrong at our end",,"Se ha producido un error por nuestra parte.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Firefox.",,"Pruébalo en la versión más reciente de Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Safari or Chrome.",,"Pruébalo en la versión más reciente de Safari o Chrome.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of browsers: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox or Safari.",,"Pruébalo en la versión más reciente de alguno de estos exploradores: Microsoft Edge, Internet Explorer 10 o superior, Chrome, Firefox o Safari.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of these browsers: Microsoft Edge, Internet Explorer 10+, Chrome or Firefox.",,"Pruébalo en la versión más reciente de alguno de estos exploradores: Microsoft Edge, Internet Explorer 10 o superior, Chrome o Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms of use",,"Condiciones de Uso",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms",,"Condiciones",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
