PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"({0} Guests)",,"({0} επισκέπτες)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"(1 Guest)",,"(1 επισκέπτης)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} (Guest)",,"{0} (Επισκέπτης)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Back",,"Πίσω",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sent a card",,"Αποστολή κάρτας",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hang up your current call before starting a new one.",,"Ολοκληρώστε την τρέχουσα κλήση σας προτού ξεκινήσετε μία νέα.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call busy",,"Είναι απασχολημένο",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call canceled",,"Η κλήση ακυρώθηκε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call declined",,"Η κλήση απορρίφθηκε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call dropped",,"Η κλήση απορρίφθηκε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"hh\:mm\:ss",,"hh\:mm\:ss",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"mm\:ss",,"mm\:ss",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call Ended",,"Η κλήση τερματίστηκε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call ended",,"Η κλήση τερματίστηκε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call Ended {0}",,"Η κλήση τερματίστηκε: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call ended {0}",,"Η κλήση τερματίστηκε: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call failed",,"Η κλήση απέτυχε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call Missed",,"Αναπάντητη κλήση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call missed",,"Αναπάντητη κλήση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap to return to call",,"Πατήστε για να επιστρέψετε την κλήση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call on hold",,"Κλήση σε αναμονή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call",,"Κλήση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call started",,"Η κλήση ξεκίνησε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Calling",,"Κλήση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we're unable to search for people at the moment",,"Δυστυχώς, δεν είναι δυνατή η αναζήτηση ατόμων προς το παρόν",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Conversations",,"Συνομιλίες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Try @ mentioning the people you want to participate in this channel.",,"Δοκιμάστε να αναφέρετε τα άτομα που επιθυμείτε να συμμετάσχουν σε αυτό το κανάλι.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Remove from favorites",,"Κατάργηση από τα αγαπημένα",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options for this channel",,"Περισσότερες επιλογές για αυτό το κανάλι",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your channels right now",,"Δεν είναι δυνατή η ενημέρωση των καναλιών σας αυτήν τη στιγμή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load this channel right now.",,"Δεν είναι δυνατή η φόρτωση αυτού του καναλιού αυτήν τη στιγμή.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"channel",,"κανάλι",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your conversations right now",,"Δεν είναι δυνατή η ενημέρωση των συνομιλιών σας αυτήν τη στιγμή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tabs",,"Καρτέλες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Have private one-on-one and group conversations, and video calls.",,"Πραγματοποιήστε ιδιωτικές συνομιλίες ένας προς έναν, ομαδικές συνομιλίες και βιντεοκλήσεις.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Start a private chat.",,"Ξεκινήστε μια ιδιωτική συνομιλία.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your chats",,"Δεν είναι δυνατή η λήψη των συνομιλιών σας",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your chats right now",,"Δεν είναι δυνατή η ενημέρωση των συνομιλιών σας αυτήν τη στιγμή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your messages.",,"Δεν είναι δυνατή η λήψη των μηνυμάτων σας.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chat",,"Συνομιλία",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load your older messages right now",,"Δεν είναι δυνατή η φόρτωση των παλαιότερων μηνυμάτων σας αυτήν τη στιγμή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You",,"Εσείς",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your conversation right now",,"Δεν είναι δυνατή η ενημέρωση της συνομιλίας σας αυτήν τη στιγμή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to send:",,"Η αποστολή απέτυχε:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sending:",,"Αποστολή:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chats",,"Συνομιλίες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're getting things ready...",,"Προετοιμασία...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please give us a sec...",,"Περιμένετε...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We'll be done soon...",,"Θα ολοκληρωθεί σύντομα...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Almost there...",,"Σχεδόν τελειώσαμε...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"CLEAR LIST",,"ΑΠΑΛΟΙΦΗ ΛΙΣΤΑΣ",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
