PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Give it a go on the latest version of browsers: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox or Safari.",,"Probieren Sie es mit den aktuellen Versionen der Browser: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox oder Safari.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of these browsers: Microsoft Edge, Internet Explorer 10+, Chrome or Firefox.",,"Probieren Sie es mit den aktuellen Versionen folgender Browser: Microsoft Edge, Internet Explorer 10+, Chrome oder Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms of use",,"Nutzungsbedingungen",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms",,"Bedingungen",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Tick tock, time's almost up...",,"Jetzt aber schnell ...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try again later, or download Skype to use it anytime.",,"Bitte versuchen Sie es später erneut oder laden Sie Skype herunter, um es jederzeit verwenden zu können.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try it on your desktop computer instead.",,"Versuchen Sie es doch stattdessen auf Ihrem Desktop-Computer.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Support for this version of Skype for Web is coming to an end. A new preview version is available now for Microsoft Edge and Google Chrome with HD video calling, call recording and much more.",,"Die Unterstützung dieser Version von Skype im Web wird demnächst eingestellt. Es ist eine neue Vorschauversion für Microsoft Edge und Google Chrome verfügbar, die HD-Videoanrufe, Anrufaufzeichnung und viele weitere Funktionen umfasst.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Try it out",,"Probieren Sie es aus",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"is trying to call you",,"versucht, Sie anzurufen",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"When your request is accepted, send a message.",,"Wenn Ihre Anfrage angenommen wurde, senden Sie eine Nachricht.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn't available for this browser.",,"Leider ist Skype im Web für diesen Browser noch nicht verfügbar.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Visit Skype.com",,"Auf Skype.com",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"We're a bit overloaded right now...",,"Wir sind momentan ein wenig überlastet ...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {NAME}, share this link with friends so they can join the conversation.",,"Hallo {NAME}, geben Sie diesen Link an Freunde weiter, damit sie an der Unterhaltung teilnehmen können.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Welcome to Skype for Web",,"Willkommen bei Skype im Web",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"You’ll need a plugin to make Skype calls",,"Für Skype-Anrufe benötigen Sie ein Plugin.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
