PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"We're working on getting them back for you ASAP.",,"Wir arbeiten daran, sie so schnell wie möglich wieder für Sie bereitzustellen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your chats",,"Ihre Chats können nicht abgerufen werden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your chats right now",,"Wir können Ihre Chats jetzt nicht aktualisieren",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your messages.",,"Ihre Nachrichten können nicht abgerufen werden.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chat",,"Chat",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load your older messages right now",,"Wir können Ihre älteren Nachrichten jetzt nicht laden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You",,"Sie",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your conversation right now",,"Wir können Ihre Unterhaltung jetzt nicht aktualisieren",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to send:",,"Fehler beim Senden:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sending:",,"Wird gesendet:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chats",,"Chats",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're getting things ready...",,"Vorbereitungen werden getroffen...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please give us a sec...",,"Einen Augenblick noch bitte...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We'll be done soon...",,"Gleich sind wir soweit...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Almost there...",,"Fast geschafft...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"CLEAR LIST",,"LISTE LÖSCHEN",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Files",,"Dateien",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Close",,"Schließen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hi! This feature is not quite finished and is coming soon.",,"Hallo! Dieses Feature ist noch nicht ganz fertig und kommt demnächst heraus.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"High importance",,"Priorität hoch",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show picture picker",,"Bildauswahl anzeigen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Send",,"Senden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
