PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Accept with audio",,"Godta med lyd",,"Text",,"All",,"Microsoft Teams for Mac",,""
"close",,"lukk",,"Text",,"All",,"Microsoft Teams for Mac",,""
"join meetup",,"bli med i møte",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"melding",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Popp ut",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Avvis samtale",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"svar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Godta skjermdeling",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Godta med video",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Microsoft Teams-varsling",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Å nei ... Vi kan ikke koble til Internett. Kontroller tilkoblingen.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"Jøsseball! Ser ut som om noen trakk ut ledningen til Internett.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Feilkode – {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Hvis det ikke fungerer, kan du prøve å <a href=""#"" id=""signoutLink"" target=""_blank"">logge av</a> og på igjen."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Passord",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"For: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"Tilkoblingen er ikke privat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Proxy: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Logg på",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Logger på ...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Vi beklager, men det er et problem. Logg på igjen.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Svar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Prøv på nytt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Prøver på nytt ...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"Det fungerte ikke. Prøv på nytt ved å bruke brukernavnet og passordet du fikk av organisasjonen din, eller velg et annet sertifikat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Noe er ikke riktig. Klikk på <b>Prøv på nytt</b> og legg til denne fanen på nytt når appen har startet på nytt. Du må logge på med legitimasjonen din og velge et gyldig sertifikat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Logg deg på igjen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Tilgjengelig",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Borte",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Straks tilbake",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Opptatt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"Ingen tilkobling",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"Ikke forstyrr",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Vi støtte på et problem",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Inaktiv",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"I et møte",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Ny aktivitet",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Mangler nettverk",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Frakoblet",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"I telefonen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"Presenterer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Ukjent status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,"Status er satt til {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Send",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"Vi bytter til den andre kontoen. Det tar bare et øyeblikk...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"Åpne DevTools",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Hent logger",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Logg av",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Min status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Microsoft Teams kjører fortsatt, og du vil fortsatt motta varsler.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Åpne",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Logg av",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Vis som borte",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset status",,"Tilbakestill status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This dialog will auto close after the repair is done. If Teams process doesn't auto start in few minutes, please click on download option and install.",,"Denne dialogboksen lukkes automatisk når reparasjonen er ferdig. Hvis Teams-prosessen ikke starter automatisk om noen minutter, klikk på Last ned og Installer.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Repairing Teams...",,"Reparerer Teams ...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Download",,"Last ned",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Ok",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not on Teams yet?",,"Bruker du ikke Teams ennå?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Three happy people waving",,"Tre glade folk som vinker",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign-in address",,"Påloggingsadresse",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enter your work, school, or Microsoft account.",,"Logg deg på med jobb-, skole- eller Microsoft-kontoen din.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More",,"Lær mer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More about Teams",,"Lær mer om Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading",,"Laster inn",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign up for free",,"Registrer deg gratis",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in",,"Logg på",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username",,"Brukernavn",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New chat",,"Ny chat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Settings",,"Innstillinger",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear Away",,"Vis som borte",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be Right Back",,"Straks tilbake",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do Not Disturb",,"Ikke forstyrr",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On The Phone",,"I telefonen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset Status",,"Tilbakestill status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"App initialization timed out",,"App-initialiseringen ble tidsavbrutt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to load: {0}",,"Kan ikke laste inn: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to reach: {0}",,"Kan ikke nå: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to connect to settings endpoint",,"Kunne ikke koble til endepunktet for innstillinger",,"Text",,"All",,"Microsoft Teams for Mac",,""
