PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Sorry, we can't open this {doctype} because there was a problem talking to the service. Check your network connection and try again.",,"Vi kan ikke åbne denne {doctype}, fordi der opstod et problem med at kommunikere med tjenesten. Kontrollér netværksforbindelsen, og prøv igen.",,"Text",,"All",,"Office Online Group",,""
"Fulfulde",,"Fulfulde",,"Text",,"All",,"Office Online Group",,""
"It looks like you've signed out. Your {doctype} will not be saved. Please click the sign in button and re-enter your username and password.",,"Det ser ud til, at du er logget af. Din {doctype} bliver ikke gemt. Klik på logonknappen, og angiv dit brugernavn og din adgangskode igen.",,"Text",,"All",,"Office Online Group",,""
"Kashmiri",,"Kashmiri",,"Text",,"All",,"Office Online Group",,""
"H",,"V",,"Text",,"All",,"Office Online Group",,""
"eleven o'clock",,"kl. 11",,"Text",,"All",,"Office Online Group",,""
"women's room",,"kvinder",,"Text",,"All",,"Office Online Group",,""
"face negative",,"negativt ansigt",,"Text",,"All",,"Office Online Group",,""
"Ignore",,"Ignorer",,"Text",,"All",,"Office Online Group",,""
"Submit",,"Send",,"Text",,"All",,"Office Online Group",,""
"crying cat face",,"grædende kat",,"Text",,"All",,"Office Online Group",,""
"Sign in.",,"Logge på.",,"Text",,"All",,"Office Online Group",,""
"Nepali (India)",,"Nepalesisk (Indien)",,"Text",,"All",,"Office Online Group",,""
"Spanish (Paraguay)",,"Spansk (Paraguay)",,"Text",,"All",,"Office Online Group",,""
"love letter",,"kærlighedsbrev",,"Text",,"All",,"Office Online Group",,""
"N",,"N",,"Text",,"All",,"Office Online Group",,""
"H",,"GK",,"Text",,"All",,"Office Online Group",,""
"key",,"nøgle",,"Text",,"All",,"Office Online Group",,""
"aerial tramway",,"svævebane",,"Text",,"All",,"Office Online Group",,""
"one-thirty",,"halv to",,"Text",,"All",,"Office Online Group",,""
"beer mug",,"ølkrus",,"Text",,"All",,"Office Online Group",,""
"Arabic (Saudi Arabia)",,"Arabisk (Saudi-Arabien)",,"Text",,"All",,"Office Online Group",,""
"post office",,"posthus",,"Text",,"All",,"Office Online Group",,""
"pig",,"gris",,"Text",,"All",,"Office Online Group",,""
"zipper-mouth face",,"ansigt med lynlåsmund",,"Text",,"All",,"Office Online Group",,""
"Whiteboard",,"Whiteboard",,"Text",,"All",,"Office Online Group",,""
"Ibibio (Nigeria)",,"Ibibio (Nigeria)",,"Text",,"All",,"Office Online Group",,""
"Click here to download your {doctype}.",,"Klik her for at downloade {doctype}.",,"Text",,"All",,"Office Online Group",,""
"Chinese (Taiwan)",,"Kinesisk (Taiwan)",,"Text",,"All",,"Office Online Group",,""
"Filipino",,"Filippinsk",,"Text",,"All",,"Office Online Group",,""
"Sorry, we can't get the list of available options right now. Please try again later.",,"Vi ikke kan hente listen over tilgængelige indstillinger lige nu. Prøv igen senere.",,"Text",,"All",,"Office Online Group",,""
"Tell us about this problem to help us fix it.",,"Fortæl os om dette problem. På den måde kan du hjælpe os med at løse det.",,"Text",,"All",,"Office Online Group",,""
"O",,"Å",,"Text",,"All",,"Office Online Group",,""
"alphanum",,"alphanum",,"Text",,"All",,"Office Online Group",,""
"AL",,"EE",,"Text",,"All",,"Office Online Group",,""
"Quechua (Bolivia)",,"Quechua (Bolivia)",,"Text",,"All",,"Office Online Group",,""
"English (Malaysia)",,"Engelsk (Malaysia)",,"Text",,"All",,"Office Online Group",,""
"Romanian (Moldova)",,"Rumænsk (Moldova)",,"Text",,"All",,"Office Online Group",,""
"Tibetan (PRC)",,"Tibetansk (Folkerepublikken Kina)",,"Text",,"All",,"Office Online Group",,""
"French (Côte d'Ivoire)",,"Fransk (Côte d'Ivoire)",,"Text",,"All",,"Office Online Group",,""
"whiteboards",,"whiteboards",,"Text",,"All",,"Office Online Group",,""
"Enter a name for this file:",,"Angiv et navn på denne fil:",,"Text",,"All",,"Office Online Group",,""
"open mailbox with lowered flag",,"åben postkasse med sænket flag",,"Text",,"All",,"Office Online Group",,""
"face blowing a kiss",,"kyssende ansigt",,"Text",,"All",,"Office Online Group",,""
"oden",,"mad på spyd",,"Text",,"All",,"Office Online Group",,""
"wind chime",,"vindspil",,"Text",,"All",,"Office Online Group",,""
"heart with ribbon",,"hjerte med bånd",,"Text",,"All",,"Office Online Group",,""
"seven-thirty",,"halv otte",,"Text",,"All",,"Office Online Group",,""
"tomato",,"tomat",,"Text",,"All",,"Office Online Group",,""
"first quarter moon with face",,"måne med ansigt første kvarter",,"Text",,"All",,"Office Online Group",,""
"animal mammal",,"dyr pattedyr",,"Text",,"All",,"Office Online Group",,""
"pancakes",,"pandekager",,"Text",,"All",,"Office Online Group",,""
"growing heart",,"voksende hjerte",,"Text",,"All",,"Office Online Group",,""
"seedling",,"spire",,"Text",,"All",,"Office Online Group",,""
"sky and weather",,"himmel og vejr",,"Text",,"All",,"Office Online Group",,""
"green salad",,"grøn salat",,"Text",,"All",,"Office Online Group",,""
"animal amphibian",,"dyr amfibie",,"Text",,"All",,"Office Online Group",,""
"gorilla",,"gorilla",,"Text",,"All",,"Office Online Group",,""
""Japanese ""prohibited"" button"",,"kvadratisk ideogram for forbud",,"Text",,"All",,"Office Online Group",,""
"Sorry, {webappshort} ran into a problem and comments can't be displayed.",,"{webappshort} er stødt på et problem, og kommentarer kan ikke vises.",,"Text",,"All",,"Office Online Group",,""
"Rename File",,"Omdøb fil",,"Text",,"All",,"Office Online Group",,""
"Press Ctrl+Alt+Space when a dialog is open",,"Tryk på Ctrl+Alt+mellemrum, når en dialogboks er åben",,"Text",,"All",,"Office Online Group",,""
"A",,"B",,"Text",,"All",,"Office Online Group",,""
"M",,"A",,"Text",,"All",,"Office Online Group",,""
"Try {officeshort}",,"Prøv {officeshort}",,"Text",,"All",,"Office Online Group",,""
"Oromo",,"Oromo",,"Text",,"All",,"Office Online Group",,""
"Chinese (Singapore)",,"Kinesisk (Singapore)",,"Text",,"All",,"Office Online Group",,""
"Can't Contact Server",,"Serveren kan ikke kontaktes",,"Text",,"All",,"Office Online Group",,""
"Bashkir",,"Basjkirisk",,"Text",,"All",,"Office Online Group",,""
"Sorry, we ran into a problem. Please try refreshing the page.",,"Der opstod et problem. Prøv at opdatere siden.",,"Text",,"All",,"Office Online Group",,""
"kimono",,"kimono",,"Text",,"All",,"Office Online Group",,""
"Q",,"OO",,"Text",,"All",,"Office Online Group",,""
"FP",,"FO",,"Text",,"All",,"Office Online Group",,""
"Check for updates.",,"Søg efter opdateringer.",,"Text",,"All",,"Office Online Group",,""
"popcorn",,"popcorn",,"Text",,"All",,"Office Online Group",,""
"place map",,"sted kort",,"Text",,"All",,"Office Online Group",,""
"Sorry, but to open this {doctype}, your computer must be running a supported version of {richclientfull}.",,"Vi beklager, men hvis du vil åbne dokumentet, skal din computer køre en understøttet version af {richclientfull}.",,"Text",,"All",,"Office Online Group",,""
"cat face with tears of joy",,"kat med glædestårer",,"Text",,"All",,"Office Online Group",,""
"mosque",,"moské",,"Text",,"All",,"Office Online Group",,""
"chart increasing",,"opadgående graf",,"Text",,"All",,"Office Online Group",,""
"Spanish (El Salvador)",,"Spansk (El Salvador)",,"Text",,"All",,"Office Online Group",,""
"German (Liechtenstein)",,"Tysk (Liechtenstein)",,"Text",,"All",,"Office Online Group",,""
"Sanskrit",,"Sanskrit",,"Text",,"All",,"Office Online Group",,""
"Alt+{0}",,"Alt+{0}",,"Text",,"All",,"Office Online Group",,""
