PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"You're all set.",,"Så er du klar.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Title is shown on success registering as chat app for Office. Let's user know the app is all set up.",,"Beskeden vises, når der er registreret en chatapp for Office. Så ved brugeren, at appen er helt konfigureret.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to unregister as chat app for Office",,"Kunne ikke fjernes som Offices chatapp",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username or password maybe incorrect",,"Brugernavnet eller adgangskoden er muligvis forkert",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send a quick reply...",,"Send et hurtigt svar...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send",,"Send",,"Text",,"All",,"Microsoft Teams for Mac",,""
"N/A",,"Ikke tilgængelig",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Launching app",,"Starter appen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Confidential. Do not distribute.",,"Fortroligt fra Microsoft. Må ikke distribueres.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading Microsoft Teams",,"Indlæser Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sorry, this is taking longer than we thought",,"Det tager længere tid, end vi regnede med",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There was a glitch, and we're recovering",,"Der opstod et problem, så vi genopretter",,"Text",,"All",,"Microsoft Teams for Mac",,""
"It looks like we can’t display your content right now. What would you like to do?",,"Det ser ud til, at vi ikke kan vise dit indhold lige nu. Hvad vil du gøre?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re having trouble displaying your content",,"Vi har problemer med at vise dit indhold",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Close",,"Luk",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Maximize",,"Maksimer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Minimize",,"Minimer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re taking you back to the login page (this could take a few seconds)",,"Vi fører dig tilbage til login-siden (det kan tage et par sekunder)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"About Microsoft Teams",,"Om Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Microsoft Teams",,"Skjul Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Others",,"Skjul andre",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Quit Microsoft Teams",,"Afslut Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Services",,"Tjenester",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Show All",,"Vis alle",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Development",,"Udvikling",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Edit",,"Rediger",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Delete",,"Slet",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste and Match Style",,"Sæt ind og tilpas typografi",,"Text",,"All",,"Microsoft Teams for Mac",,""
