PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Interested in richer and more integrated experience? Download the official desktop app.",,"Er du interesseret i en rigere og mere integreret oplevelse? Download den officielle skrivebordsapp.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Download",,"Download",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Download Desktop Client",,"Hent skrivebordsklienten",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Download Skype",,"Hent Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Download Skype on the device that’s most convenient for you.",,"Hent Skype til den enhed, der passer dig bedst.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"You need to enable javascript",,"Du skal aktivere javascript",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Enable joining",,"Slå deltagelse til",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Explore Skype",,"Læs mere om Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"FAQ",,"Ofte stillede spørgsmål",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"frequently asked questions",,"ofte stillede spørgsmål",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"FAQs",,"Ofte stillede spørgsmål",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Feedback",,"Feedback",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Finished chatting?",,"Er du færdig med at chatte?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get the app",,"Hent appen",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get back to Skype quickly.",,"Kom tilbage til Skype i en fart.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get back to Skype quickly. Press {CTRL_KEY} + D to add Skype as a bookmark.",,"Kom tilbage til Skype i en fart. Tryk på {CTRL_KEY} + D for at tilføje Skype som et bogmærke.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get in touch with your friends and family directly from your browser",,"Få fat på vennerne eller familien direkte fra din browser",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get Skype on the device that’s most convenient for you.",,"Hent Skype til den enhed, der passer dig bedst.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get started",,"Kom i gang",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Got a question?",,"Har du spørgsmål?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {ELEM_START}{NAME}{ELEM_END}",,"Hej {ELEM_START}{NAME}{ELEM_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"As a guest, you can",,"Som gæst kan du",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Group chat",,"deltage i gruppechat",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Send emoticons and Mojis",,"sende humørikoner og Mojis",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share photos and files",,"dele billeder og filer",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share your screen",,"Del din skærm",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make video calls",,"foretage videoopkald",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make voice calls",,"foretage taleopkald",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Guest",,"Gæst",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Have your queries about Skype for Web answered.",,"Få svar på dine spørgsmål om Skype for Web.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Incoming call",,"Indgående opkald",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"install plugin",,"installer plug-in",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Join me on Skype to chat, call, and share. You don't need to sign-up or download the app.",,"Mød mig på Skype for at chatte, ringe og dele. Du behøver ikke at oprette en konto eller hente appen.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi,",,"Hej,",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Just select this link, or copy and paste it into your browser:",,"Klik blot på dette link, eller kopiér det og indsæt det i din browser:",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Let's chat on Skype",,"Lad os chatte på Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite anyone to chat with this link.",,"Inviter alle til at chatte med dette link.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite via email",,"Inviter via mail",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up",,"Opret konto",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Joining disabled by chat creator.",,"Deltagelse er slået fra af chattens opretter.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up and use Skype every day. Get the free app on your mobile, tablet, desktop and more to keep your conversations going, wherever you are.",,"Tilmeld dig og brug Skype hver dag. Hent den gratis app til din mobil, tablet, computer eller andet og hold din samtaler kørende, uanset hvor du befinder dig.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Language",,"Sprog",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Learn all about Skype’s free and low-cost features.",,"Få alt at vide om både de gratis og de billige funktioner i Skype.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Leave conversation",,"Forlad samtalen",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Link copied",,"Link kopieret",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"This link is valid for 24 hours.",,"Dette link er gyldigt i 24 timer.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please copy the link manually",,"Kopiér linket manuelt",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Loading...",,"Indlæser...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make Skype calls",,"Ring via Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make video calls",,"Foretag videoopkald",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"... but we can take you to {LINK_START}Skype for Web{LINK_END}",,"...men vi kan sende dig videre til {LINK_START}Skype for Web{LINK_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Need to use Skype?",,"Skal du bruge Skype?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn’t available on this device yet.",,"Skype for Web er desværre ikke tilgængelig til denne enhed endnu.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Skype for Web is not a replacement for your telephone and can’t be used for emergency calling.",,"Skype for Web er ikke en erstatning for din telefon og kan ikke anvendes til nødopkald.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, we couldn’t find the page you were looking for...",,"Vi fandt ikke den side, du leder efter...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy and cookie policy",,"Politik om brug af personlige oplysninger og cookies",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy",,"Beskyttelse af personlige oplysninger",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Read more about cookies",,"Læs mere om cookies",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"sign in again",,"Log på igen",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Redirecting...",,"Omdirigerer...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call",,"Afvis opkald",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call using Alt + Page Down",,"Afvis opkald ved hjælp af Alt + Page Down",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Search by email or Skype Name.",,"Søg på mailadresse eller Skype-navn.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"See our FAQ’s",,"Se vores Ofte stillede spørgsmål",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
