PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"This message is shown on success registering as chat app for Office and when the app is all set up.",,"Este mensaje aparece cuando se registra correctamente como una aplicación de chat para Office y cuando la aplicación está configurada totalmente.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"You're all set.",,"Ya está todo listo.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Title is shown on success registering as chat app for Office. Let's user know the app is all set up.",,"El título aparece cuando se registra correctamente como una aplicación de chat para Office e informa al usuario que la aplicación está totalmente configurada.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to unregister as chat app for Office",,"No se pudo anular el registro como aplicación de chats de Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username or password maybe incorrect",,"Es posible que el nombre de usuario o la contraseña sean incorrectos",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send a quick reply...",,"Envíe una respuesta rápida...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send",,"Enviar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"N/A",,"N/D",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Launching app",,"Iniciando la aplicación",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Confidential. Do not distribute.",,"Información confidencial de Microsoft. No distribuir.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading Microsoft Teams",,"Cargando Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sorry, this is taking longer than we thought",,"Lo sentimos, esto está tardando más de lo esperado",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There was a glitch, and we're recovering",,"Hubo un problema y nos estamos recuperando",,"Text",,"All",,"Microsoft Teams for Mac",,""
"It looks like we can’t display your content right now. What would you like to do?",,"Parece que en este momento no podemos mostrar su contenido. ¿Qué desea hacer?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re having trouble displaying your content",,"Tenemos problemas para mostrar su contenido",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Close",,"Cerrar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Maximize",,"Maximizar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Minimize",,"Minimizar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re taking you back to the login page (this could take a few seconds)",,"Se redireccionará de nuevo a la página de inicio (esto podría llevar unos segundos)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"About Microsoft Teams",,"Acerca de Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Microsoft Teams",,"Ocultar Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Others",,"Ocultar otros",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Quit Microsoft Teams",,"Salir de Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Services",,"Servicios",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Show All",,"Mostrar todo",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Development",,"Desarrollo",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Edit",,"Editar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Delete",,"Eliminar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste and Match Style",,"Pegar con el mismo estilo",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Redo",,"Rehacer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select All",,"Seleccionar todo",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Undo",,"Deshacer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Help",,"Ayuda",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Legal Information",,"Información legal",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Privacy Policy",,"Política de privacidad",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Help",,"Ayuda de Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"View",,"Ver",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Back",,"Retroceder",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Forward",,"Avanzar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Toggle Full Screen",,"Activar/desactivar pantalla completa",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Window",,"Ventana",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Bring All to Front",,"Traer todo al frente",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Zoom",,"Zoom",,"Text",,"All",,"Microsoft Teams for Mac",,""
"More info",,"Más información",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In order to run Microsoft Teams, please free up some disk space.",,"Para poder ejecutar Microsoft Teams, libere espacio en el disco.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not enough space",,"No hay suficiente espacio",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with audio",,"Aceptar con audio",,"Text",,"All",,"Microsoft Teams for Mac",,""
"close",,"cerrar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"join meetup",,"unirse al encuentro",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"mensaje",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Separar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Rechazar llamada",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"responder",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Aceptar pantalla compartida",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Aceptar con video",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Notificación de Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Vaya... no es posible conectarse a Internet. Compruebe su conexión.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"¡Uy! Parece que se quedó sin conexión a Internet.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Código de error: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Si eso no funciona, intente <a href=""#"" id=""signoutLink"" target=""_blank"">cerrar la sesión</a> y volver a iniciarla."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Contraseña",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"Para: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"Su conexión no es privada",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Proxy: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Iniciar sesión",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Iniciando sesión...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Se produjo un problema. Lamentamos los inconvenientes. Vuelva a iniciar sesión.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Responder",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Reintentar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Reintentando...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"No funcionó. Vuelva a intentarlo con el nombre y la contraseña de inicio de sesión de la organización, o bien elija otro certificado.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Algo anda mal. Haga clic en <b>Reintentar</b> y, a continuación, vuelva a agregar esta ficha cuando la aplicación se haya reiniciado completamente. Tendrá que iniciar sesión con sus credenciales y seleccionar un certificado válido.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Iniciar sesión de nuevo",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Disponible",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Ausente",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Vuelvo enseguida",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"No disponible",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"No hay conexión",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"No molestar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Surgió un problema",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Sin actividad",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"En una reunión",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Nueva actividad",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Sin red",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Sin conexión",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"Al teléfono",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"Presentando",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Estado desconocido",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,"Estado establecido en {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Enviar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"Espere mientras lo/a cambiamos a otro inquilino. Aguarde un momento…",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"Abrir DevTools",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Obtener registros",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Cerrar sesión",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Mi estado",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Microsoft Teams sigue ejecutándose y usted continuará recibiendo notificaciones.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Abrir",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Cerrar sesión",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Mostrarme ausente",,"Text",,"All",,"Microsoft Teams for Mac",,""
